"Grower","Year","FieldName","Crop","Volume_bu","Area_ha","Mass_t","Yield_tha","Crop_monitor","Area_ha_monitor","Mass_t_monitor","Yield_tha_monitor","MassErr_t","YieldErr_tha","MassErr_perc","YieldErr_perc","badPerc","N"
"202231 HILLSBORO FARMS","2019","F8 N33","Peas",1184.00030083758,36.826390681871,32.2229561516867,0.88098213041585,"",NA,NA,NA,NA,NA,NA,NA,FALSE,1
"202231 HILLSBORO FARMS","2019","F9 SE06","Canola",4668.74244687459,62.7262698427473,110.111850162137,1.82415071226415,"Canola",61.5656178232,173.09805030272,2.81160258636259,62.9862001405834,0.987451874098439,57.2020178099251,54.132143109645,FALSE,1
"202231 HILLSBORO FARMS","2020","F12 W21","Peas",649.118620693189,70.0106108567437,17.6659759605157,0.248827013934248,"Other",24.9595154516,16.6505733896224,0.667103230505824,-1.01540257089329,0.418276216571576,-5.74778644079878,168.099198699585,TRUE,1
"202231 HILLSBORO FARMS","2020","F14 SE31","Peas",2126.22541067769,61.1075273951925,57.8659212572853,0.948232674722404,"Other",42.8034137228,56.5713057548028,1.32165406528473,-1.29461550248246,0.373421390562326,-2.23726759093024,39.3807765242477,FALSE,1
"202231 HILLSBORO FARMS","2020","F15 NE24","Wheat",5160.98172904584,63.9403266784133,140.457808868001,2.1990927988243,"Wheat - Sft Rd Wtr",52.714971435,182.056621505197,3.45360372109243,41.5988126371956,1.25451092226813,29.6165894744158,57.0467477743018,FALSE,1
"202231 HILLSBORO FARMS","2020","F18 Sec 04","Peas",3228.32344696613,205.984976451344,87.8598804421436,0.423678429131287,"Other",106.6129693786,79.3624891472538,0.744398074735398,-8.49739129488982,0.320719645604111,-9.67152613016065,75.6988375031783,FALSE,1
"202231 HILLSBORO FARMS","2020","F19d E11","Peas",2519.31218777356,40.8732468007579,68.5639066996942,1.68126360766384,"Other",34.9117049968,69.8991773123546,2.00217025547052,1.33527061266037,0.320906647806684,1.94748327062046,19.0872297683641,FALSE,1
"202231 HILLSBORO FARMS","2020","F22 N13","Wheat",1193.55372783748,16.5921100874364,32.4829557978847,1.95699083932071,"Wheat - Sft Rd Wtr/Spring Oats",92.0335137764,264.827568970267,2.8775123115877,232.344613172382,0.920521472266994,715.281622208508,47.0375974057455,TRUE,3
"202231 HILLSBORO FARMS","2020","F22 N13","Wheat",6630.37228953043,74.866838199408,180.447754450534,2.40756948617461,"",NA,NA,NA,NA,NA,NA,NA,FALSE,3
"202231 HILLSBORO FARMS","2020","F22 N13","Oats",786.346929955825,14.9733676398816,12.1349834869726,0.819871311728395,"",NA,NA,NA,NA,NA,NA,NA,FALSE,3
"202231 HILLSBORO FARMS","2020","F25 Wieben","Oats",100.893462706322,15.782738863659,1.5569978812704,0.0991472283950617,"Spring Oats/Other",60.0863925116,42.1761357479932,0.701924911532189,40.6191378667228,0.602777683137127,2608.81137703157,607.962212251967,TRUE,1
"202231 HILLSBORO FARMS","2020","F25a","Peas",193.567128597969,30.7561065035406,5.26799283142741,0.174851415197039,"",NA,NA,NA,NA,NA,NA,NA,FALSE,1
"202231 HILLSBORO FARMS","2020","F25b","Peas",976.83791073975,120.191626730942,26.5849638237467,0.221926796211626,"",NA,NA,NA,NA,NA,NA,NA,FALSE,1
"202231 HILLSBORO FARMS","2020","F6a NW31","Wheat",8862.787715707,101.171402972173,241.203671775174,2.38739432288265,"Wheat - Sft Rd Wtr",82.3432823802,282.520713106175,3.43101106659441,41.3170413310007,1.04361674371176,17.129524201237,43.7136309535851,FALSE,1
"202231 HILLSBORO FARMS","2020","F7 N32","Wheat",8789.96120680777,121.810369178496,239.221674472234,1.96371589375136,"Wheat - Sft Rd Wtr",96.4777803218,282.331597278073,2.92638985200904,43.109922805839,0.962673958257679,18.0209100621619,49.023077183464,FALSE,1
"202231 HILLSBORO FARMS","2020","F9 SE06","Oats",2350.22800185973,33.9935913986501,36.2689506459835,1.07155273765432,"Spring Oats",20.3607889436,43.9939082421376,2.16071726709618,7.72495759615414,1.08916452944186,21.2990931873283,101.643576761895,TRUE,1
"202231 HILLSBORO FARMS","2021","F1 S S11","Canola",3563.3335510915,59.8934705595264,84.0408856389505,1.45698938679245,"Canola",59.4195295406,101.759706781615,1.71256331997857,17.7188211426645,0.255573933186117,21.0835726062986,17.5412350634043,FALSE,1
"202231 HILLSBORO FARMS","2021","F10 SW05","Wheat",7530.30511292098,63.9403266784133,204.939721122387,3.2078509634226,"Winter Wheat",61.6705406498,210.736540642415,3.41713463871016,5.79681952002809,0.20928367528756,2.82854855480472,6.52410843502112,FALSE,1
"202231 HILLSBORO FARMS","2021","F12 W21","Peas",7948.5614957666,128.285338968715,216.322705632664,1.68798866209449,"Other",123.4295200134,183.369605859242,1.48562196336285,-32.9530997734217,-0.202366698731642,-15.2333060355574,-11.9886290279071,FALSE,1
"202231 HILLSBORO FARMS","2021","F13 SW31","Wheat",3001.17234806851,47.348216590977,81.6778888544663,1.72833898867842,"Winter Wheat/Wheat - Sft Rd Wtr",46.666045879,87.6383862216838,1.87799040117778,5.96049736721753,0.149651412499356,7.29756541312906,8.65868405906803,FALSE,1
"202231 HILLSBORO FARMS","2021","F14 SE31","Canola",2651.31079215267,63.5356410665246,62.5309149092611,1.02572052830189,"Canola",62.8222007904,81.3743438845794,1.29531189389682,18.8434289753183,0.269591365594933,30.1345806352938,26.2831208069171,FALSE,1
"202231 HILLSBORO FARMS","2021","F15 NE24","Peas",4374.95515065409,62.3215842308586,119.06583797774,1.90991545830612,"Other",58.9884232472,99.696800786903,1.69010791098973,-19.3690371908374,-0.219807547316388,-16.2675016779024,-11.5087579589168,FALSE,1
"202231 HILLSBORO FARMS","2021","F17 SE26","Peas",3970.73495670834,61.9168986189699,108.064852947647,1.74851415197039,"Other",59.6542614626,93.0239059316718,1.55938408507484,-15.040947015975,-0.18913006689555,-13.9184449020273,-10.8166163071898,FALSE,1
"202231 HILLSBORO FARMS","2021","F18 Sec 04","Wheat",28045.8119238557,252.523821818544,763.275961350308,3.01954943936425,"Wheat - Sft Rd Wtr",244.7575886946,827.760879415195,3.38196206225927,64.484918064887,0.36241262289502,8.44844084317905,12.0022086133262,FALSE,1
"202231 HILLSBORO FARMS","2021","F19a W11","Peas",2014.22985107886,37.2310762937597,54.8179254049332,1.47278692031352,"Other",36.153443431,46.1975777736886,1.27781957649091,-8.62034763124458,-0.194967343822611,-15.7254174935792,-13.2379871883373,FALSE,1
"202231 HILLSBORO FARMS","2021","F19b W11","Peas",6172.24872093523,75.6762094231854,167.9797714167,2.21926796211626,"Other",73.5490653006,133.579872658651,1.81620081931295,-34.3998987580493,-0.403067142803314,-20.4785960047028,-18.1621665199436,FALSE,1
"202231 HILLSBORO FARMS","2021","F19d E11","Barley",19243.7783134758,124.643168461717,419.254429487491,3.36472494553377,"Spring Barley",3.803489668,14.08607837345,3.70346171621308,-405.168351114041,0.338736770679311,-96.6402076203061,10.0672945385607,FALSE,1
"202231 HILLSBORO FARMS","2021","F2 N S11","Canola",3859.66674784759,64.345012290302,91.0298761284809,1.46864530188679,"Canola",64.1050382466,106.516989289084,1.66160090068636,15.4871131606031,0.192955598799567,17.0132200759499,13.138339022477,FALSE,1
"202231 HILLSBORO FARMS","2021","F21 SE08","Canola",4377.83644273329,63.9403266784133,103.250859498427,1.67845177358491,"Canola",62.8754723352,122.924520402015,1.95504726782302,19.6736609035883,0.276595494238114,19.0542345111307,16.4792041446237,FALSE,1
"202231 HILLSBORO FARMS","2021","F22 N13","Canola",7128.44789975973,111.693228881279,168.123771220748,1.56772058018868,"Canola",110.951530297,189.989545561109,1.7123652558242,21.8657743403606,0.144644675635521,13.0057600906719,9.22643215018025,FALSE,1
"202231 HILLSBORO FARMS","2021","F25 Wieben","Wheat",24403.0167208939,238.764511014328,664.136096257727,2.78417253429131,"Spring Wheat/Wheat - Sft Rd Wtr",365.1886946012,1193.3754353893,3.26783236456021,529.239339131573,0.483659830268897,79.6883864788752,17.3717621416019,FALSE,2
"202231 HILLSBORO FARMS","2021","F25 Wieben","Wheat",15565.9130262367,137.188422430267,423.63142353137,3.0867999836708,"",NA,NA,NA,NA,NA,NA,NA,FALSE,2
"202231 HILLSBORO FARMS","2021","F26 NW24","Canola",1602.8874188249,32.3748489510954,37.803948557191,1.21221516981132,"Canola",32.0894944742,46.5361012416594,1.45019739338912,8.73215268446845,0.237982223577799,23.0985201751034,19.6320116679319,FALSE,1
"202231 HILLSBORO FARMS","2021","F3b NW25","Canola",1648.34015697378,24.2811367133215,38.8759470984381,1.66679585849057,"Canola",24.2148364316,45.075575240924,1.86148584436032,6.19962814248586,0.194689985869754,15.9472079915834,11.6804937376112,FALSE,1
"202231 HILLSBORO FARMS","2021","F4c S SW36","Canola",649.015916832946,10.521825909106,15.3069791705884,1.51526896226415,"Canola/Wheat - Sft Rd Wtr",8.811461962,16.1411798282226,1.83183901806902,0.83420065763425,0.316570055804869,5.44980592406585,20.8920042374419,FALSE,1
"202231 HILLSBORO FARMS","2021","F5 NE05","Peas",3679.0247376614,46.5388453671996,100.125863750854,2.15201741780971,"Other",45.49572099,85.7123878394856,1.88396591974716,-14.4134759113688,-0.268051498062551,-14.3953573746282,-12.4558238164898,FALSE,1
"202231 HILLSBORO FARMS","2021","F6a NW31","Canola",6736.24843345642,101.171402972173,158.873783807935,1.63182811320755,"Canola/Wheat - Sft Rd Wtr",99.4171524054,185.77973272881,1.86868893580097,26.9059489208755,0.236860822593423,16.9354240051351,14.5150595627284,FALSE,1
"202231 HILLSBORO FARMS","2021","F6b NE31","Barley",1055.97396305309,26.304564772765,23.0059686939672,0.877520265795207,"Spring Barley",13.4188795462,11.4673861005698,0.854571058715343,-11.5385825933974,-0.022949207079864,-50.1547348294146,-2.61523385549022,FALSE,1
"202231 HILLSBORO FARMS","2021","F7 N32","Peas",8991.20782095565,125.452539685495,244.698667019259,1.95026578489005,"Winter Wheat/Other",120.7250755894,212.330628045718,1.75879474093584,-32.3680389735411,-0.19147104395421,-13.2277136479021,-9.81768974452909,FALSE,1
"202231 HILLSBORO FARMS","2021","F8 N33","Wheat",15074.7566465918,109.669800821836,410.264441720875,3.73913026344437,"Winter Wheat/Wheat - Sft Rd Wtr",104.7591492402,436.057008898577,4.16247184194625,25.7925671777023,0.423341578501878,6.28681517450406,11.321926455483,FALSE,1
"202231 HILLSBORO FARMS","2021","F9 SE06","Canola",3345.31304776916,57.4653568881943,78.8988926360652,1.4278495990566,"Canola",56.5661860412,96.5551111322674,1.70694045134918,17.6562184962022,0.279090852292576,22.3782842905598,19.546235995512,FALSE,1
"202231 HILLSBORO FARMS","2022","F10 SW05","Canola",2588.30447789032,62.3215842308586,61.0449169313756,1.01989257075472,"Canola",29.910431342,37.527898776116,1.25467594723115,-23.5170181552596,0.234783376476433,-38.5241218064012,23.0204026589481,FALSE,1
"202231 HILLSBORO FARMS","2022","F12 W21","Wheat",12840.9816942653,106.432315926726,349.471524446583,3.28182656215981,"Spring Barley/Wheat - Sft Rd Wtr",111.130726314,405.365760904823,3.64764790396007,55.8942364582396,0.365821341800261,15.9939315647398,11.1468822276675,FALSE,2
"202231 HILLSBORO FARMS","2022","F12 W21","Barley",1265.23177829951,10.521825909106,27.5649624901854,2.62179367755991,"",NA,NA,NA,NA,NA,NA,NA,FALSE,2
"202231 HILLSBORO FARMS","2022","F13 SW31","Barley",3000.47891701211,48.1575878147544,65.3699110460156,1.35665709803922,"Spring Barley/Canola",32.269943965,44.2655238445012,1.37172608333351,-21.1043872015144,0.0150689852942945,-32.2845585435453,1.11074385090188,FALSE,1
"202231 HILLSBORO FARMS","2022","F14 SE31","Wheat",7617.09432282007,64.345012290302,207.301717908232,3.22130107228391,"Wheat - Sft Rd Wtr",60.749125306,213.677492990037,3.5173756315621,6.37577508180507,0.296074559278189,3.07560166222428,9.19114831661084,FALSE,1
"202231 HILLSBORO FARMS","2022","F15 NE24","Wheat",5960.49333708746,62.7262698427473,162.216779258857,2.58242090137165,"Wheat - Sft Rd Wtr",56.4782784466,176.862713400249,3.13151743050157,14.6459341413916,0.549096529129918,9.02861849945889,21.2628595454082,FALSE,1
"202231 HILLSBORO FARMS","2022","F17 SE26","Barley",703.967342056215,5.66559856644169,15.336979129765,2.70793063616558,"Spring Barley",6.1530563418,14.8585681198538,2.41482724916949,-0.478411009911243,-0.293103386996087,-3.11933012272784,-10.8238882887754,FALSE,1
"202231 HILLSBORO FARMS","2022","F18 Sec 04","Canola",18238.6743811999,252.928507430433,430.15741465094,1.76587113679245,"Canola",248.8466646362,472.582694339385,1.89909193691736,42.4252796884447,0.133220800124907,9.86273355833504,7.54419715851355,FALSE,1
"202231 HILLSBORO FARMS","2022","F19a W11","Wheat",2947.82013266907,19.8295949825459,80.2258908303143,4.0215825495319,"Wheat - Sft Rd Wtr/Winter Wheat",35.7048992452,173.318383393693,4.85419051888217,93.0924925633787,0.832607969350273,116.03796679588,20.703490705349,TRUE,3
"202231 HILLSBORO FARMS","2022","F19a W11","Wheat",1568.78294523354,9.30776907343992,42.6949419016313,4.50578646853908,"",NA,NA,NA,NA,NA,NA,NA,FALSE,3
"202231 HILLSBORO FARMS","2022","F19a W11","Wheat",1612.58173363308,7.28434101399646,43.8869402795852,5.92477295340736,"",NA,NA,NA,NA,NA,NA,NA,FALSE,3
"202231 HILLSBORO FARMS","2022","F19b W11","Wheat",11070.3642316838,47.348216590977,301.283590019699,4.20315901915959,"Wheat - Sft Rd Wtr",70.0656200082,330.140235862744,4.71187203972657,28.8566458430445,0.508713020566979,9.57790161792673,12.1031114513649,FALSE,2
"202231 HILLSBORO FARMS","2022","F19b W11","Wheat",566.518221094056,3.23748489510954,15.4179790195421,4.5932121761376,"",NA,NA,NA,NA,NA,NA,NA,FALSE,2
"202231 HILLSBORO FARMS","2022","F19d E11","Peas",8324.15815266265,109.669800821836,226.544691722802,2.06459171021119,"Other",102.0402234466,211.254939707279,2.07031043809733,-15.2897520155235,0.00571872788613881,-6.74911069389869,0.276990741455308,FALSE,1
"202231 HILLSBORO FARMS","2022","F2 N S11","Wheat",3792.23284761021,38.040447517537,103.206859558301,2.7101969355541,"Wheat - Sft Rd Wtr",41.5041960346,129.301348147011,3.11538014226848,26.0944885887101,0.405183206714376,25.2836765893157,14.9503234026621,FALSE,2
"202231 HILLSBORO FARMS","2022","F2 N S11","Wheat",646.252592593219,7.28434101399646,17.5879760666563,2.41429454060527,"",NA,NA,NA,NA,NA,NA,NA,FALSE,2
"202231 HILLSBORO FARMS","2022","F21 SE08","Barley",1469.67010010419,11.7358827447721,32.0189564292852,2.72946487581699,"Spring Barley",11.422186034,31.013388669697,2.71518854424018,-1.00556775958819,-0.0142763315768137,-3.14053882989289,-0.523045073900813,FALSE,1
"202231 HILLSBORO FARMS","2022","F22 N13","Wheat",1509.44146598416,16.9967956993251,41.0799440992859,2.41429454060527,"Wheat - Sft Rd Wtr/Spring Barley/Canola",50.1924183354,113.483794465951,2.26097482905925,72.4038503666651,-0.153319711546019,176.25109272708,-6.35049737997507,TRUE,2
"202231 HILLSBORO FARMS","2022","F22 N13","Barley",2602.71005828752,20.2342805944346,56.703922838508,2.80483471459695,"",NA,NA,NA,NA,NA,NA,NA,FALSE,2
"202231 HILLSBORO FARMS","2022","F3a","Wheat",14279.8380323002,99.1479749127295,388.630471159922,3.92070673307207,"",NA,NA,NA,NA,NA,NA,NA,FALSE,1
"202231 HILLSBORO FARMS","2022","F4 SE36","Canola",4469.75951764633,85.388664108514,105.418856548262,1.28215066037736,"Canola",85.5910071758,120.338952992494,1.40597659687919,14.9200964442316,0.123825936501831,14.153157160646,9.65767443159819,FALSE,1
"202231 HILLSBORO FARMS","2022","F4b SW36","Canola",820.735683160341,14.9733676398816,19.356973659442,1.34625819339623,"Canola",15.0419535748,21.9194588012082,1.45722154321299,2.5624851417662,0.110963349816763,13.2380463333237,8.24235279391946,FALSE,1
"202231 HILLSBORO FARMS","2022","F6a NW31","Wheat",11101.3026375835,98.3386036889522,302.125588873925,3.07334987480949,"Wheat - Sft Rd Wtr",45.5544114918,160.196232842835,3.51659098640033,-141.92935603109,0.443241111590837,-46.9769398084041,14.4220843589542,FALSE,1
"202231 HILLSBORO FARMS","2022","F7 N32","Wheat",23438.0103620541,126.666596521161,637.873131995811,5.03706576856085,"Winter Wheat/Other",120.4293102108,656.867185453173,5.45437970460338,18.9940534573624,0.417313936042526,2.97771649323633,8.28486176708702,FALSE,1
"202231 HILLSBORO FARMS","2022","F9 SE06","Peas",4087.39699795711,48.1575878147544,111.23984862718,2.30669366971478,"Other/Canola",47.6084647218,112.937807297186,2.37222115766888,1.69795867000576,0.0655274879540966,1.52639426514905,2.84075379468132,FALSE,1
"202207 JVM VAN STAVEREN","2022","13 Pak","Canola",97647.0671239482,819.488364074601,2302.99686613085,NA,"Canola",817.727034244,1979.82978874446,2.42113774625885,-323.167077386393,NA,-14.0324584083924,NA,FALSE,1
"202207 JVM VAN STAVEREN","2022","Beitz","Wheat",20723.5877997825,127.475967744938,563.999232521842,NA,"Lentils",125.4940174247,462.938680040851,3.68893027365729,-101.060552480991,NA,-17.9185620570994,NA,FALSE,1
"202207 JVM VAN STAVEREN","2022","Betty","Wheat",78448.3332491768,534.185007693073,2134.99709474137,NA,"Lentils/Canola",523.7885169993,1824.8283485437,3.48390292898716,-310.168746197668,NA,-14.5278298954895,NA,FALSE,1
"202207 JVM VAN STAVEREN","2022","Bolls","Wheat",44460.1794995335,267.092503846537,1209.99835345998,NA,"Lentils",263.9951368029,1027.00114124903,3.89022750072776,-182.997212210949,NA,-15.1237571264184,NA,FALSE,1
"202207 JVM VAN STAVEREN","2022","Drivers","Canola",6190.39157624682,64.7496979021907,145.999801326576,NA,"Canola",63.2214057003,148.660698865377,2.35142982378627,2.66089753880095,NA,1.82253504088611,NA,FALSE,1
"202207 JVM VAN STAVEREN","2022","Elgins","Canola",23404.7681512894,343.982770105388,551.999248851164,NA,"Canola",302.3893227865,691.357395567731,2.28631549949222,139.358146716567,NA,25.2460754261175,NA,FALSE,1
"202207 JVM VAN STAVEREN","2022","Eliford East","Lentils",13558.5175498577,390.521615472588,368.999497873333,NA,"",NA,NA,NA,NA,NA,NA,NA,FALSE,1
"202207 JVM VAN STAVEREN","2022","Fairgrounds","Wheat",17710.5838998142,125.452539685495,481.999344105546,NA,"Lentils",124.2074918519,373.651129847189,3.00828174111039,-108.348214258357,NA,-22.4789132150004,NA,FALSE,1
"202207 JVM VAN STAVEREN","2022","Eliford West","Lentils",8304.13269991287,252.928507430433,225.999692464426,NA,"",NA,NA,NA,NA,NA,NA,NA,FALSE,1
"202207 JVM VAN STAVEREN","2022","Foss North","Canola",16535.9774981936,190.202237587685,389.999469297018,NA,"Canola",191.5798081798,362.73280976533,1.89337703806917,-27.2666595316882,NA,-6.99146067578935,NA,FALSE,1
"202207 JVM VAN STAVEREN","2022","Foss Pasture","Lentils",15138.5073998411,163.89767281492,411.999439359927,NA,"Lentils",160.808083049,297.554474726805,1.85037013740247,-114.444964633122,NA,-27.7779418367464,NA,FALSE,1
"202207 JVM VAN STAVEREN","2022","Foss South","Lentils",25353.325499734,352.481167955051,689.999061063955,NA,"Lentils",317.5113181366,494.666355924658,1.55794873337977,-195.332705139297,NA,-28.3091262237518,NA,FALSE,1
"202207 JVM VAN STAVEREN","2022","Foss West","Lentils",9112.49959990438,123.429111626051,247.999662527335,NA,"Lentils",116.264828209,177.48961532092,1.52659766547679,-70.5100472064146,NA,-28.4315093366883,NA,FALSE,1
"202207 JVM VAN STAVEREN","2022","Galls","Wheat",6981.35049992674,107.241687150503,189.999741452393,NA,"Lentils",100.2449086097,144.490428119857,1.44137423160736,-45.5093133325364,NA,-23.9523027687589,NA,FALSE,1
"202207 JVM VAN STAVEREN","2022","Griffin Half","Wheat",15579.4347998365,101.171402972173,423.999423030604,NA,"Lentils",111.7093331611,344.13121446119,3.08059501138464,-79.8682085694143,NA,-18.8368672765032,NA,FALSE,1
"202207 JVM VAN STAVEREN","2022","Horner Home","Lentils",11280.3926498816,293.397068619302,306.999582241499,NA,"Canola/Lentils",283.4082842062,239.245886740779,0.844173935885056,-67.7536955007198,NA,-22.0696376868102,NA,FALSE,1
"202207 JVM VAN STAVEREN","2022","Ivans","Lentils",22964.968749759,459.318169493665,624.999149514452,NA,"",NA,NA,NA,NA,NA,NA,NA,FALSE,1
"202207 JVM VAN STAVEREN","2022","Kathryn","Lentils",27337.4987997131,315.65477727318,743.998987582004,NA,"Lentils",303.2768633712,554.867816952569,1.82957516371247,-189.131170629435,NA,-25.4208908595576,NA,FALSE,1
"202207 JVM VAN STAVEREN","2022","Louis","Canola",19079.9740363772,186.155381468798,449.999387650406,NA,"Canola",170.15959836514,344.196087136036,2.02278384788754,-105.80330051437,NA,-23.5118765531667,NA,FALSE,1
"202207 JVM VAN STAVEREN","2022","Orm","Wheat",57908.4651993924,342.768713269722,1575.99785541564,NA,"Canola/Lentils",244.70246085194,693.1908325746,2.83279060685059,-882.807022841043,NA,-56.0157502630749,NA,FALSE,1
"202207 JVM VAN STAVEREN","2022","Phillips","Wheat",71246.5190492524,503.833586801422,1938.99736145364,NA,"Lentils/Canola",486.9651443356,1425.42526160042,2.92716075920634,-513.572099853216,NA,-26.4864774992886,NA,FALSE,1
"202207 JVM VAN STAVEREN","2022","Pollock","Wheat",100641.679048944,653.567263200238,2738.99627283213,NA,"Lentils/Canola",660.9148220381,2286.45209398921,3.4595261261328,-452.544178842925,NA,-16.522263404725,NA,FALSE,1
"202207 JVM VAN STAVEREN","2022","Section 15 Shellingtons","Canola",62794.3145508325,558.466144406395,1480.99798468945,NA,"Canola",538.0748048514,1271.76481503871,2.36354648753706,-209.233169650736,NA,-14.1278497211872,NA,FALSE,1
"202207 JVM VAN STAVEREN","2022","Section 3","Wheat",38617.8914495948,267.092503846537,1050.9985698235,NA,"Lentils",269.4253179201,846.52923501292,3.14198101925954,-204.469334810583,NA,-19.4547681301717,NA,FALSE,1
"202207 JVM VAN STAVEREN","2022","Stewart 8 Pack","Canola",61819.1158778621,507.880442920308,1457.99801598731,NA,"Canola",515.3266929559,1286.66910201009,2.49680274590434,-171.328913977224,NA,-11.7509703098742,NA,FALSE,1
"202207 JVM VAN STAVEREN","2022","Tapps","Wheat",17490.1201998165,127.475967744938,475.999352270207,NA,"Lentils",122.0375435844,400.111447480874,3.27859309298668,-75.8879047893328,NA,-15.9428588352898,NA,FALSE,1
"202207 JVM VAN STAVEREN","2022","Tordiff","Lentils",18629.1826498045,240.787939073772,506.999310086124,NA,"Lentils",229.7737970977,374.548082011638,1.63007308380067,-132.451228074486,NA,-26.1245381284614,NA,FALSE,1
"202207 JVM VAN STAVEREN","2022","Vince Sylvia","Canola",5596.79238400398,62.7262698427473,131.999820377452,NA,"Canola",63.3717962902,122.195999409504,1.92823947817304,-9.8038209679483,NA,-7.4271472036207,NA,FALSE,1
"202207 JVM VAN STAVEREN","2022","Warren Creelman","Canola",18274.375132619,169.967956993251,430.999413505166,NA,"Canola",172.8935081507,379.215594305575,2.19334779172297,-51.7838191995912,NA,-12.0148235883784,NA,FALSE,1
"202207 JVM VAN STAVEREN","2022","Warren Kent","Lentils",6209.72754993484,134.760308758934,168.999770028708,NA,"Lentils/Canola",131.70788924884,131.485372917847,0.998310531493121,-37.5143971108609,NA,-22.1978983193222,NA,FALSE,1
"202207 JVM VAN STAVEREN","2022","Warren Yard","Canola",23659.1678051077,202.747491556235,557.999240686503,NA,"Canola",209.6690386154,494.798674171053,2.35990338601529,-63.2005665154499,NA,-11.3262818131606,NA,FALSE,1
"202207 JVM VAN STAVEREN","2022","Willems","Wheat",47803.8789494984,356.123338462049,1300.99822962928,NA,"Lentils/Spring Oats",336.6882815284,939.256465457741,2.78969158413823,-361.741764171543,NA,-27.8049390024627,NA,FALSE,1
"202207 JVM VAN STAVEREN","2022","Winston Sylvia","Canola",10811.9852872804,117.358827447721,254.999653001896,NA,"Canola",122.8909915407,268.736415480831,2.18678694110649,13.7367624789345,NA,5.38697300848185,NA,FALSE,1
"202207 JVM VAN STAVEREN","2022","Zyla","Wheat",33253.2747496511,252.928507430433,904.998768496927,NA,"Lentils/Canola",254.9831675333,754.597562185146,2.95940147534091,-150.401206311781,NA,-16.618940439176,NA,FALSE,1
"202215 ARM RIVER COLONY","2022","Algin Fair NW","Canola",11317.8,NA,256.68288863901,3.31027988679245,"Canola",28.5402670676,100.342867368072,3.51583491249055,-156.340021270938,0.205555025698097,-60.9078470714926,6.20959655158563,FALSE,1
"202215 ARM RIVER COLONY","2022","Algin Fair Quarter","Canola",7266.3,NA,164.796883639516,2.68086047169811,"Canola",20.5866378946,64.2018810221272,3.11861904555905,-100.595002617389,0.437758573860937,-61.0418112258935,16.3290323566766,FALSE,1
"202215 ARM RIVER COLONY","2022","Algin House N 3in1","Canola",11170.6,NA,253.343995776149,2.71000025943396,"Canola",29.7278324072,92.7371756009872,3.1195404471712,-160.606820175161,0.409540187737238,-63.3947608204109,15.1121826026237,FALSE,1
"202215 ARM RIVER COLONY","2022","Algin House SE","Canola",15922,NA,361.10482381795,3.00722609433962,"Canola",48.7927628361,155.491528097948,3.18677441202213,-205.613295720002,0.179548317682507,-56.940057888471,5.97056263978499,FALSE,1
"202215 ARM RIVER COLONY","2022","Algin House W","Canola",12128.9,NA,275.077870456763,3.12961320283019,"Canola",36.6897006833,127.681638063479,3.48004032972653,-147.396232393284,0.35042712689634,-53.5834569856654,11.1971385658598,FALSE,1
"202215 ARM RIVER COLONY","2022","Morley Mack","Canola",15402.7,NA,349.328207135642,3.01888200943396,"Canola",43.9948569138,149.585002002133,3.40005656332097,-199.743205133509,0.381174553887008,-57.1792374773646,12.6263481877014,FALSE,1
"202215 ARM RIVER COLONY","2022","Sidlets Gravel NW","Barley",21098,NA,459.355635861551,5.58275162962963,"Spring Barley",67.0626181282,382.830210131906,5.70854852997343,-76.525425729645,0.125796900343799,-16.659298320378,2.25331357526547,FALSE,1
"202215 ARM RIVER COLONY","2022","Sidlets Gravel S","Barley",14707.8,NA,320.22391129912,5.20590243572985,"Spring Barley",48.5706891814,279.957156197972,5.76391154657902,-40.2667551011481,0.558009110849172,-12.5745622610721,10.7187777285139,FALSE,1
"202215 ARM RIVER COLONY","2022","Sidlets Middle","Barley",7531.7,NA,163.983139067314,4.88288884095861,"Other/Spring Barley",34.0442445509,157.723039575334,4.63288410878145,-6.26009949198044,-0.250004732177156,-3.81752631861175,-5.12001686542746,FALSE,1
"202215 ARM RIVER COLONY","2022","Sidlets N Field","Barley",7172,NA,156.151868142535,5.46969687145969,"Spring Barley",28.3824907254,157.731841511772,5.55736432851594,1.57997336923697,0.0876674570562459,1.01181842268757,1.60278456222475,FALSE,1
"202215 ARM RIVER COLONY","2022","Sidlets NE","Barley",27619.9,NA,601.351795749205,5.73349130718954,"Spring Barley",107.3259198858,621.845981993377,5.79399629330036,20.4941862441718,0.0605049861108169,3.40801946365501,1.05529044815933,FALSE,1
"202215 ARM RIVER COLONY","2022","Berry N","Peas",18283.8,NA,497.604352308762,4.28385967232745,"Other",115.9054839106,524.070211472531,4.52153076619529,26.4658591637689,0.237671093867835,5.31865508028092,5.54805974161862,FALSE,1
"202215 ARM RIVER COLONY","2022","GA House N","Peas",35909.8,NA,977.304509659928,3.84673113433486,"Other",248.1176934619,1047.78469246416,4.22293419644839,70.4801828042316,0.376203062113532,7.21169114718979,9.77981171482582,FALSE,1
"202215 ARM RIVER COLONY","2022","GA House SE","Peas",17538.7,NA,477.326055293808,3.71223004572175,"Field Peas",108.411371307,475.855922600674,4.38935433491697,-1.47013269313362,0.677124289195218,-0.307993388759956,18.2403644401183,FALSE,1
